,movie_id,budget,title,tagline,release_date,runtime,genres,production_companies,production_countries,popularity,revenue,vote_average,vote_count,cast,crew,keywords,original_language,overview,spoken_languages
2013,68924,18000000,The Ice Storm,"It was 1973, and the climate was changing.",9/27/1997,112.0,['Drama'],"['Fox Searchlight Pictures', 'Good Machine', 'Canal+ Droits Audiovisuels']","['France', 'United States of America']",14.916264000000002,8038061,6.9,176,"['Kevin Kline', 'Joan Allen', 'Sigourney Weaver', 'Henry Czerny', 'Tobey Maguire', 'Christina Ricci', 'Elijah Wood', 'Adam Hann-Byrd', 'David Krumholtz', 'Jamey Sheridan', 'Kate Burton', 'William Cain', 'Michael Cumpsty', 'Maia Danziger', 'Katie Holmes', 'Colleen Camp']","['Ang Lee', 'Ang Lee', 'James Schamus', 'Ted Hope']","['based on novel', '1970s', 'thanksgiving', 'dysfunctional family', 'independent film']",en,"In the weekend after thanksgiving 1973 the Hoods are skidding out of control. Benjamin Hood reels from drink to drink, trying not to think about his trouble at the office. His wife, Elena, is reading self help books and losing patience with her husband's lies. Their son, Paul, home for the holidays, escapes to the city to pursue an alluring rich girl from his prep school. Young, budding nymphomaniac, Wendy Hood roams the neighborhood, innocently exploring liquor cabinets and lingerie drawers of her friends' parents, looking for something new. Then an ice storm hits, the worst in a century.",['English']
2014,10982,15000000,Hoodwinked!,Armed And Dangerously Dumb.,12/16/2005,80.0,"['Animation', 'Comedy', 'Family']","['The Weinstein Company', 'Kanbar Entertainment', 'Blue Yonder Films']",['United States of America'],23.980329,51053787,5.9,479,"['Anne Hathaway', 'Glenn Close', 'Jim Belushi', 'Patrick Warburton', 'Anthony Anderson', 'David Ogden Stiers', 'Xzibit', 'Chazz Palminteri', 'Andy Dick', 'Cory Edwards', 'Benjy Gaither', 'Ken Marino', 'Tom Kenny', 'Preston Stutzman', 'Tony Leech']","['David Lovegren', 'Cory Edwards', 'Todd Edwards', 'Tony Leech', 'Maurice Kanbar', 'Sue Bea Montgomery', 'Preston Stutzman']","['wolf', 'suspicion', 'little red riding hood', 'investigation', 'burglary']",en,"The recipes of candies of the goody shops have been stolen by the Goody Bandit, and many animals are out of business. While the police are chasing the criminal, there is a mess at Granny's house evolving Little Red Hiding Hood, The Wolf, The Woodsman and Granny, disturbing the peace in the forest and they are all arrested by the impatient Chief Grizzly.",['English']
2015,82650,22000000,Diary of a Wimpy Kid: Dog Days,School's Out for the summer,8/2/2012,94.0,"['Comedy', 'Family']",['Fox 2000 Pictures'],['United States of America'],13.410919,77112176,6.0,223,"['Zachary Gordon', 'Robert Capron', 'Devon Bostick', 'Rachael Harris', 'Steve Zahn', 'Peyton List', 'Laine MacNeil', 'Melissa Roxburgh', 'Connor Fielding', 'Owen Fielding', 'Karan Brar', 'Grayson Russell', 'Alf Humphreys', 'Bronwen Smith', 'Emily Holmes', 'Philip Maurice Hayes', 'Jeff Kinney', 'Elise Gatien', 'Dalila Bela']",['David Bowers'],"['best friend', 'sweet sixteen', 'duringcreditsstinger']",en,"School is out and Greg is ready for the days of summer, when all his plans go wrong. What on earth is he going to do all summer?",['English']
2016,11692,100000000,The Adventures of Pluto Nash,Action's future has arrived...,8/15/2002,95.0,"['Action', 'Comedy', 'Science Fiction']","['Village Roadshow Pictures', 'Castle Rock Entertainment', 'NPV Entertainment', ""Mel's Cite du Cinema""]","['Australia', 'United States of America']",12.092241,7103973,4.4,142,"['Eddie Murphy', 'Randy Quaid', 'Rosario Dawson', 'Joe Pantoliano', 'Jay Mohr', 'Luis Guzmán', 'Peter Boyle', 'Burt Young', 'Pam Grier', 'John Cleese', 'Illeana Douglas', 'Alex Sol', 'Heidi Kramer', 'Alissa Kramer']","['Martin Bregman', 'Ron Underwood', 'Michael Bregman', 'Louis A. Stroller']","['moon', 'casino', 'bar', 'nightclub', 'future', 'mafia boss', 'laser gun']",en,"The year is 2087, the setting is the moon. Pluto Nash, the high-flying successful owner of the hottest nightclub in the universe, finds himself in trouble when he refuses to sell his club to lunar gangster Mogan, who just happens to be helping the mysterious Rex Crater mastermind a plan to take over the entire moon.",['English']
2017,101173,7700000,Coriolanus,Nature teaches beasts to know their friends.,2/14/2011,123.0,"['Drama', 'Thriller']","['BBC Films', 'Synchronistic Pictures', 'Icon Entertainment International', 'Lipsync Productions', 'Atlantic Swiss Productions', 'Hermetof Pictures', 'Magna Films', 'Kalkronkie', 'Artemis Films', 'Lonely Dragon', 'Magnolia Mae Films']","['Italy', 'Serbia and Montenegro', 'United States of America']",7.554799000000001,1072602,5.9,131,"['Gerard Butler', 'Ralph Fiennes', 'Lubna Azabal', 'Ashraf Barhom', 'Jessica Chastain', 'Vanessa Redgrave', 'James Nesbitt', 'Brian Cox', 'John Kani', 'Dragan Mićanović', 'Paul Jesson', 'Dan Tana', 'Miodrag Milovanov ', 'Nikki Amuka-Bird']","['John Logan', 'Ralph Fiennes', 'Ralph Fiennes', 'Colin Vaines', 'Gabrielle Tana', 'Julia Taylor-Stanley']","['senate', 'general', 'market', 'rivalry', 'tragedy', 'tears', 'scar', 'stabbing', 'truce', 'flag', 'vote']",en,"Caius Martius, aka Coriolanus, is an arrogant and fearsome general who has built a career on protecting Rome from its enemies. Pushed by his ambitious mother to seek the position of consul, Coriolanus is at odds with the masses and unpopular with certain colleagues. When a riot results in his expulsion from Rome, Coriolanus seeks out his sworn enemy, Tullus Aufidius. Together, the pair vow to destroy the great city.",['English']
2018,8922,10000000,Jeepers Creepers,What’s eating you?,7/1/2001,90.0,"['Horror', 'Thriller']","['United Artists', 'American Zoetrope', 'Cinerenta Medienbeteiligungs KG', 'Cinerenta-Cinebeta', 'VCL Communications']","['Germany', 'United States of America']",23.316208,59217789,6.1,720,"['Gina Philips', 'Justin Long', 'Jonathan Breck', 'Patricia Belcher', 'Eileen Brennan', 'Brandon Smith', 'Peggy Sheffield', 'Jeffrey William Evans', 'Patrick Cherry', 'Jon Beshara', 'Avis-Marie Barnes', 'Steve Raulerson', 'Tom Tarantini', 'William Haze', 'Kim Kahana', 'Chris Shepardson']","['Barry Opper', 'Victor Salva', 'Tom Luse']","['mass murder', 'song', 'brother', 'sister', 'aftercreditsstinger']",en,"A college-age brother and sister get more than they bargained for on their road trip home from spring break. When the bickering siblings witness a creepy truck driver tossing body bags into a sewer near an abandoned church, they investigate. Bad move! Opening a Pandora's Box of unspeakable evil, the pair must flee for their lives -- with a monstrous ""shape"" in hot pursuit.",['English']
2019,37964,8000000,Brown Sugar,When did you first fall in love with hip-hop?,10/5/2002,109.0,"['Comedy', 'Romance']",[],[],3.501158,27362712,7.0,31,"['Sanaa Lathan', 'Taye Diggs', 'Yasiin Bey', 'Queen Latifah', 'Nicole Ari Parker', 'Boris Kodjoe', 'Sterling K. Brown', 'Wendell Pierce', 'Big Daddy Kane', 'Ahmir-Khalib Thompson', 'Kool G. Rap', 'Tariq Trotter', 'Doug E. Fresh', 'Pete Rock', 'Jermaine Dupri', 'Slick Rick', 'Russell Simmons', 'Common', 'Talib Kweli', 'Beanie Sigel', 'Method Man', 'De La Soul']",['Rick Famuyiwa'],[],en,"Sidney is a writer who's just left her L.A. Times music review gig to edit New York hip-hop magazine XXL. Dre is an executive with a hip-hop record company based in New York. They've known each other since they met as children, when both discovered hip-hop for the first time. Now that they're back together, they should be perfect for each other, except that Dre's about to marry lawyer Reese and Sidney claims not to be interested in Dre romantically. Meanwhile, Dre is growing increasingly restless with his company's focus on profit over artistry, which leads to signing the gimmicky duo Ren and Ten while ignoring the talented Chris",[]
2020,61891,30000000,Anonymous,Was Shakespeare a Fraud?,10/21/2011,130.0,"['Drama', 'History', 'Thriller']","['Columbia Pictures', 'Centropolis Entertainment']","['United Kingdom', 'Germany']",16.698316000000002,15395087,6.3,288,"['Jamie Campbell Bower', 'Rhys Ifans', 'David Thewlis', 'Joely Richardson', 'Vanessa Redgrave', 'Sebastian Armesto', 'Rafe Spall', 'Edward Hogg', 'Xavier Samuel', 'Sam Reid', 'Paolo De Vita', 'Trystan Gravelle', 'Robert Emms', 'Tony Way', 'Julian Bleach', 'Derek Jacobi', 'Alex Hassell', 'James Garnon', 'Mark Rylance', 'Jasper Britton', 'Ned Dennehy', 'John Keogh', 'Lloyd Hutchinson', 'Vicky Krieps', 'Helen Baxendale', 'Paula Schramm', 'Amy Kwolek', 'Luke Thomas Taylor', 'Isaiah Michalski', 'Timo Huber', 'Richard Durden', 'Shaun Lawton', 'Detlef Bothe', 'James Clyde', 'Christian Sengewald', 'Jean-Loup Fourure', 'Victoria Gabrysch', 'Axel Sichrovsky', 'Katrin Pollitt', 'Patricia Grove', 'Laura Lo Zito', 'Gode Benedix', 'Nic Romm', 'Henry Lloyd-Hughes', 'Patrick Diemling', 'Patrick Heyn', 'Nino Sandow', 'Craig Salisbury', 'Rainer Guldener', 'Trystan Pütter', 'André Kaczmarczyk', 'Jonas Hämmerle', 'Mike Maas', 'Christian Leonard', 'Christian Banzhaf', 'Victoria Calero', 'Martin Engler', 'Alfred Hartung', 'Oliver Kube', 'Christian Ludwig', 'Oliver Rickenbacher', 'Claudius von Stolzmann', 'Tjafke Biallowons', 'Dafne-Maria Fielder', 'Alexander Flache', 'Antonia Gerke', 'Sophie Hichert', 'Lukas Hötzel', 'Vera Kreyer', 'Stefanie Lanius', 'Urban Luig', 'Jasmin Mehling', 'Elisabeth Milarch', 'Robert Munzinger', 'Benjamin Plath', 'Erik Studte', 'Johann Hakob Wurster', 'Steffi Sattler']",['Roland Emmerich'],"['shakespeare', 'anonymity', 'poet', 'play', 'political', 'duringcreditsstinger', 'false history']",en,"Set against the backdrop of the succession of Queen Elizabeth I, and the Essex Rebellion against her, the story advances the theory that it was in fact Edward De Vere, Earl of Oxford who penned Shakespeare's plays.",['English']
2021,17047,26000000,Agent Cody Banks 2: Destination London,Adventure is an attitude.,12/3/2004,100.0,['Comedy'],"['Splendid Pictures', 'Maverick Films', 'Metro-Goldwyn-Mayer (MGM)', 'Dylan Sellers Productions', 'Madacy Entertainment']",['United States of America'],10.925618,28818995,5.2,144,"['Frankie Muniz', 'Anthony Anderson', 'Hannah Spearritt', 'Alfie Allen', 'Cynthia Stevenson', 'Daniel Roebuck', 'Anna Chancellor', 'Keith Allen', 'James Faulkner', 'David Kelly', 'Santiago Segura', 'Connor Widdows', 'Keith David', 'Rod Silvers', 'Jack Stanley', 'Joshua Brody']",['Kevin Allen'],"['london england', 'cia', 'teenage hero', 'teen spy', 'cia agent']",en,"With all-new gadgets, high-flying action, exciting chases and a wisecracking new handler, Derek (Anthony Anderson), Cody has to retrieve the device before the world's leaders fall under the evil control of a diabolical villain.",['English']
2022,99861,280000000,Avengers: Age of Ultron,A New Age Has Come.,4/22/2015,141.0,"['Action', 'Adventure', 'Science Fiction']","['Marvel Studios', 'Prime Focus', 'Revolution Sun Studios']",['United States of America'],134.27922900000002,1405403694,7.3,6767,"['Robert Downey Jr.', 'Chris Hemsworth', 'Mark Ruffalo', 'Chris Evans', 'Scarlett Johansson', 'Jeremy Renner', 'James Spader', 'Samuel L. Jackson', 'Don Cheadle', 'Aaron Taylor-Johnson', 'Elizabeth Olsen', 'Paul Bettany', 'Cobie Smulders', 'Anthony Mackie', 'Hayley Atwell', 'Idris Elba', 'Linda Cardellini', 'Stellan Skarsgård', 'Claudia Kim', 'Thomas Kretschmann', 'Andy Serkis', 'Julie Delpy', 'Stan Lee', 'Henry Goodman', 'Chris Luca', 'Brian Schaeffer', 'Dominique Provost-Chalkley', 'Isaac Andrews', 'Gareth Kieran Jones', 'Chan Woo Lim', 'Minhee Yeo', 'Bentley Kalu', 'Julian Bleach', 'Christopher Beasley', 'Vuyo Dabula', 'Nondumiso Tembe', 'Kabelo Thai', 'Lele Leowaba', 'Mandla Gaduka', 'Harriet Manamela', 'Beulah Hashe', 'Musca Kumalo', 'Mathapelo September', 'Antony Acheampong', 'Chioma Anyanwu', 'Ben Sakamoto', 'Imogen Poynton', 'Isabella Poynton', 'Ingvild Deila', 'Sunny Yeo', 'Namju Go', 'Mina Kweon', 'Earl T. Kim', 'Arthur Lee', 'Verity Hewlett', 'Michael Matovski', 'Alma Noce', 'Riccardo Richetta', 'Constanza Ruff', 'Monty Mclaren-Clark', 'Julia Krynke', 'Tony Christensen', 'Ian Kay', 'Barry Aird', 'Aaron Himelstein', 'Kerry Condon', 'Jaiden Stafford', 'Dilyana Bouklieva', 'Josh Brolin', 'Joti Nagra', 'Nick W. Nicholson', 'Daniel Westwood']","['Kevin Feige', 'Joss Whedon']","['marvel comic', 'sequel', 'superhero', 'based on comic book', 'vision', 'superhero team', 'duringcreditsstinger', 'marvel cinematic universe', '3d']",en,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.",['English']
2023,80035,68000000,The Watch,Got Protection?,7/26/2012,98.0,['Comedy'],"['Ingenious Film Partners', 'Ingenious Media', 'Twentieth Century Fox Film Corporation', 'Dune Entertainment', '21 Laps Entertainment', 'Dune Entertainment III', 'Big Screen Productions', 'Down Productions']",['United States of America'],39.395881,68267862,5.3,881,"['Ben Stiller', 'Vince Vaughn', 'Jonah Hill', 'Richard Ayoade', 'Rosemarie DeWitt', 'Will Forte', 'Mel Rodriguez', 'Doug Jones', 'Erin Moriarty', 'Nicholas Braun', 'R. Lee Ermey', 'Johnny Pemberton', 'Jorma Taccone', 'Justin Wheelon', 'Carissa Capobianco', 'Billy Crudup', 'Andy Samberg', 'Kate Kneeland', 'Willam Belli']","['Shawn Levy', 'Akiva Schaffer']","['usa', 'sterility', 'castration', 'marriage', 'friendship', 'alien', 'suburb', 'alien invasion', 'death', 'teenage daughter', 'neighborhood watch', 'creepy neighbor']",en,"Four everyday suburban guys come together as an excuse to escape their humdrum lives one night a week. But when they accidentally discover that their town has become overrun with aliens posing as ordinary suburbanites, they have no choice but to save their neighborhood - and the world - from total extermination.",['English']
2024,11546,0,Police Academy: Mission to Moscow,"Just when we thought the Cold War was over, leave it to these guys to heat it up again.",6/9/1994,83.0,"['Comedy', 'Crime']",['Warner Bros.'],['United States of America'],11.946898,126247,4.1,178,"['George Gaynes', 'G. W. Bailey', 'Leslie Easterbrook', 'Michael Winslow', 'David Graf', 'Ron Perlman', 'Charlie Schlatter', 'Christopher Lee', 'Claire Forlani', 'Andrej Annenski']","['Paul Maslansky', 'Alan Metter']","['video game', 'mafia', 'police academy', 'moscow', 'commandant']",en,"The Russians need help in dealing with the Mafia and so they seek help with the veterans of the Police Academy. They head off to Moscow, in order to find evidence against Konstantin Konali, who marketed a computer game that everyone in the world is playing.",['English']
2025,243940,3300000,The Lazarus Effect,Evil will rise.,1/29/2015,83.0,"['Thriller', 'Horror']","['Lionsgate', 'Blumhouse Productions', 'Chapter One Films']",['United States of America'],20.304235000000002,64110728,5.1,505,"['Olivia Wilde', 'Mark Duplass', 'Donald Glover', 'Evan Peters', 'Sarah Bolger', 'Ray Wise', 'Amy Aquino', 'Bruno Gunn', 'Sean T. Krishnan']","['Jimmy Miller', 'Jason Blum', 'David Gelb', 'Matthew Kaplan', 'Cody Zwieg']","['terror', 'experiment', 'afterlife', 'paranormal', 'violence', 'death', 'evil', 'researcher', 'possesion']",en,"Medical researcher Frank, his fiancee Zoe and their team have achieved the impossible: they have found a way to revive the dead. After a successful, but unsanctioned, experiment on a lifeless animal, they are ready to make their work public. However, when their dean learns what they've done, he shuts them down. Zoe is killed during an attempt to recreate the experiment, leading Frank to test the process on her. Zoe is revived -- but something evil is within her.",['English']
2026,19265,15000000,Whatever Works,A new comedy,6/19/2009,92.0,"['Comedy', 'Romance']","['Sony Pictures Classics', 'Wild Bunch', 'Gravier Productions', 'Perdido Productions']","['France', 'United States of America']",21.857387,35097815,6.8,350,"['Larry David', 'Evan Rachel Wood', 'Adam Brooks', 'Michael McKean', 'Lyle Kanouse', 'Carolyn McCormick', 'John Gallagher Jr.', 'Conleth Hill', 'Nicole Patrick', 'Patricia Clarkson', 'Henry Cavill', 'Olek Krupa', 'Ed Begley Jr.', 'Christopher Evan Welch', 'Jessica Hecht', 'Kristen Ruhlin', 'Yolonda Ross', 'Samantha Bee', 'Willa Cuthrell-Tuttleman', 'Julie Basem']","['Woody Allen', 'Letty Aronson', 'Stephen Tenenbaum']","['love at first sight', 'runaway', 'age difference', 'naivety', 'christian', 'marriage', 'atheist', 'misanthrope', 'eccentric', 'religion', 'dating', 'new york city', 'older man younger woman relationship', 'limp']",en,"Whatever Works explores the relationship between a crotchety misanthrope, Boris and a naïve, impressionable young runaway from the south, Melody. When Melody's uptight parents arrive in New York to rescue her, they are quickly drawn into wildly unexpected romantic entanglements. Everyone discovers that finding love is just a combination of lucky chance and appreciating the value of ""whatever works.""",['English']
2027,10861,25000000,Maximum Risk,The Other Side of Safety.,9/13/1996,100.0,"['Action', 'Adventure', 'Thriller']",['Columbia Pictures'],['United States of America'],10.115011,51702483,5.2,101,"['Jean-Claude Van Damme', 'Natasha Henstridge', 'Jean-Hugues Anglade', 'Zach Grenier', 'Paul Ben-Victor', 'Frank Senger', 'Dan Moran', 'Donald Burda', 'Stefanos Miltsakakis', 'Frank Van Keeken', 'David Hemblen', 'Rob Kaman', 'Herb Lovelle', 'Albert Schultz', 'Branko Racki', 'Kamel Krifa', 'Brian Jagersky', 'Irene Pauzer', 'Carlo Rota', 'Joe Pingue', 'Hugh Thompson', 'Gloria Slade', 'Jackie Richardson', 'Ed Sahely', 'Dan Duran', 'Raymond Accolas', 'Kedar Brown', 'Claire Cellucci', 'John Bayliss', 'Henry Gomez', 'John Nelles', 'Kevin Rushton', 'Sharon Bernbaum', 'David Christoffel', 'James Millington', 'Edward A. Queffelec', 'Ron Van Hart', 'Brian Kaulback']","['Ringo Lam', 'Moshe Diamant']","['mistake in person', 'dying and death', 'twin brother', 'russian mafia']",en,"A policeman takes his twin brother's place and inherits his problems and a beautiful girlfriend. He is forced to kickbox his way from France to the U.S. and back while playing footsie with the FBI and Russian mafia. Not just muscles with a badge, the policeman must find the answers to some tough questions, none harder than what the heck is an accordian player doing in a sauna.",['English']
2028,59,32000000,A History of Violence,Tom Stall had the perfect life... until he became a hero.,9/23/2005,96.0,"['Drama', 'Thriller', 'Crime']","['New Line Cinema', 'DC Comics', 'BenderSpink']","['United States of America', 'Canada', 'Germany']",34.628738,60740827,6.9,832,"['Viggo Mortensen', 'Maria Bello', 'Heidi Hayes', 'Ashton Holmes', 'William Hurt', 'Ed Harris', 'Peter MacNeill', 'Stephen McHattie', 'Greg Bryk', 'Kyle Schmid', 'Sumela Kay', 'Gerry Quigley', 'Deborah Drakeford', 'Bill MacDonald', 'Aidan Devine']","['David Cronenberg', 'Chris Bender', 'J.C. Spink']","['robbery', 'double life', 'dual identity', 'small town', 'indiana', 'distrust', 'fight', 'self-defense', 'marriage', 'family relationships', 'mistaken identity', 'diner', 'lawyer', 'mobster', 'violence', 'attempted robbery']",en,An average family is thrust into the spotlight after the father commits a seemingly self-defense murder at his diner.,['English']
2029,826,3000000,The Bridge on the River Kwai,It spans a whole new world of entertainment!,10/2/1957,161.0,"['Drama', 'History', 'War']","['Columbia Pictures Corporation', 'Horizon Pictures (II)']","['United Kingdom', 'United States of America']",23.109959,33300000,7.7,542,"['William Holden', 'Alec Guinness', 'Jack Hawkins', 'Sessue Hayakawa', 'James Donald', 'Geoffrey Horne', 'André Morell', 'Peter Williams', 'John Boxer', 'Percy Herbert', 'Harold Goodwin', 'Ann Sears', 'Heihachirô Ôkawa', 'Keiichirô Katsumoto', 'Vilaiwan Seeboonreaung']","['Sam Spiegel', 'David Lean']","['japan', 'resistance', 'japanese', 'river', 'prisoners of war', 'thailand', 'bridge', 'officer']",en,"The classic story of English POWs in Burma forced to build a bridge to aid the war effort of their Japanese captors. British and American intelligence officers conspire to blow up the structure, but Col. Nicholson , the commander who supervised the bridge's construction, has acquired a sense of pride in his creation and tries to foil their plans.","['日本語', 'ภาษาไทย', 'English']"
2030,1571,110000000,Live Free or Die Hard,The old school cop is back!,6/20/2007,128.0,"['Action', 'Thriller']","['Ingenious Film Partners', 'Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Cheyenne Enterprises', 'Wintergreen Productions']","['United Kingdom', 'United States of America']",48.933370000000004,383531464,6.4,2089,"['Bruce Willis', 'Justin Long', 'Timothy Olyphant', 'Cliff Curtis', 'Maggie Q', 'Mary Elizabeth Winstead', 'Kevin Smith', 'Yancey Arias', 'Christina Chang', 'Yorgo Constantine', 'Andrew Friedman', 'Sung Kang', ""Matt O'Leary"", 'Cyril Raffaelli', 'Jonathan Sadowski', 'Chris Palermo', 'Zeljko Ivanek', 'Jake McDorman', 'Allen Maldonado', 'Chris Ellis', 'Nadine Ellis', 'Tim Russ', 'Clay Cullen']","['Len Wiseman', 'Michael Fottrell']","['usa', 'washington d.c.', 'helicopter', 'hostage', 'fbi', 'kidnapping', 'hacker', 'satellite', 'transport of prisoners', 'traffic jam', 'fistfight', 'ex-cop', 'sequel', 'suspense', 'shootout', 'explosion', 'violence', 'cell phone', 'car chase', 'police car', 'walkie talkie', 'based on article', 'cyber terrorism', 'action hero', 'power plant']",en,"John McClane is back and badder than ever, and this time he's working for Homeland Security. He calls on the services of a young hacker in his bid to stop a ring of Internet terrorists intent on taking control of America's computer infrastructure.","['English', 'Italiano', 'Français']"
2031,253331,9000000,Black or White,There's more to family than what you see.,9/6/2014,121.0,['Drama'],['Treehouse Pictures'],['United States of America'],12.172131,21571189,6.5,115,"['Kevin Costner', 'Jillian Estell', 'Jennifer Ehle', 'Gillian Jacobs', 'Octavia Spencer', 'Bill Burr', 'Joe Chrest', 'Indigo', 'Mpho Koaho', 'Angela Jones', 'Anthony Mackie', 'Paula Newsome', 'David Jensen', 'John McConnell', 'Lindsey G. Smith', 'André Holland', 'Ireyon Johnson', 'Janeline Hayes', 'Bertha Bindewald', 'Ernest Wells', 'Joseph Fischer', 'Robert Larriviere', 'Lily Costner', 'Mark Kroner', 'Lola Phillips', 'Janet Lynn Carey', 'Andrea Vittoria Alvarado', 'Sadarias Harrell', 'Kenneth Kynt Bryan', 'Allyson Leigh Jordan', 'Ronnie Hooks', 'Claire McReynolds']","['Kevin Costner', 'Mike Binder', 'Mike Binder', 'Todd Lewis']","['grieving widower', 'widower']",en,"A grieving widower is drawn into a custody battle over his granddaughter, whom he helped raise her entire life.",['English']
2032,12573,7000000,A Serious Man,...seriously!,10/2/2009,105.0,"['Comedy', 'Drama']","['Mike Zoss Productions', 'Studio Canal', 'Relativity Media', 'Focus Features', 'Working Title Films']","['United States of America', 'United Kingdom', 'France']",23.612409,31430334,6.6,483,"['Michael Stuhlbarg', 'Richard Kind', 'Fred Melamed', 'Sari Lennick', 'Aaron Wolff', 'Jessica McManus', 'Adam Arkin', 'George Wyner', 'Peter Breitmayer', 'Brent Braunschweig', 'David Kang', 'Benjamin Portnoe', 'Jon Kaminski Jr.', 'Ari Hoptman', 'Alan Mandell', 'Amy Landecker', 'Simon Helberg', 'Katherine Borowitz']","['Joel Coen', 'Joel Coen', 'Ethan Coen', 'Ethan Coen']","['professor', 'dark comedy', 'telephone call', 'aftercreditsstinger', '1960s']",en,"A Serious Man is the story of an ordinary man's search for clarity in a universe where Jefferson Airplane is on the radio and F-Troop is on TV. It is 1967, and Larry Gopnik, a physics professor at a quiet Midwestern university, has just been informed by his wife Judith that she is leaving him. She has fallen in love with one of his more pompous acquaintances Sy Ableman.","['English', 'עִבְרִית', '']"
2033,1724,150000000,The Incredible Hulk,You'll like him when he's angry.,6/12/2008,114.0,"['Science Fiction', 'Action', 'Adventure']","['Universal Pictures', 'Marvel Studios', 'Valhalla Motion Pictures', 'MVL Incredible Productions']",['United States of America'],62.898336,163712074,6.1,3021,"['Edward Norton', 'Liv Tyler', 'Tim Roth', 'William Hurt', 'Tim Blake Nelson', 'Ty Burrell', 'Christina Cabot', 'Peter Mensah', 'Lou Ferrigno', 'Paul Soles', 'Débora Nascimento', 'Greg Bryk', 'Genelle Williams', 'Chris Owens', 'Al Vrkljan', 'Adrian Hein', 'John MacDonald', 'Shaun McComb', 'Simon Wong', 'Pedro Salvín', 'Julio Cesar Torres Dantas', 'Raimundo Camargo Nascimento', 'Nick Alachiotis', 'Jason Burke', 'Grant Nickalls', 'Joris Jarsky', 'Arnold Pinnock', 'Tig Fong', 'Jason Hunter', 'Maxwell McCabe-Lokos', 'David Collins', 'Chris Ratz', 'John Carvalho', 'Robin Wilcock', 'Wayne Robson', 'Javier Lambert', 'Martin Starr', 'Todd Hofley', 'Joe La Loggia', 'Tamsen McDonough', 'Michael Kenneth Williams', 'Roberto Bakker', 'Ruru Sacha', 'James Downing', 'Rickson Gracie', 'Stephen Gartner', 'Nicholas Rose', 'P.J. Kerr', 'Jee-Yun Lee', 'Desmond Campbell', 'Deshaun Clarke', 'Tony Nappo', 'Aaron Berg', 'David Meunier', 'Tre Smith', 'Moses Nyarko', 'Carlos A. Gonzalez', 'Yan Regis', 'Stephen Broussard', 'Matt Purdy', 'Lenka Matuska', 'Scott Magee', 'Wes Berger', 'Carla Nascimento', 'Krista Vendy', 'Mila Stromboni', 'Robert Downey Jr.', 'Stan Lee']","['Gale Anne Hurd', 'Kevin Feige', 'Louis Leterrier']","['new york', 'rio de janeiro', 'marvel comic', 'superhero', 'based on comic book', 'on the run', 'fugitive', 'super soldier', 'tony stark', 'virginia', 'military', 'hulk', 'marvel cinematic universe', 'angry', 'bruce banner']",en,"Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe.","['Português', 'Español', 'English']"
2034,11635,24000000,Old School,"All the fun of college, none of the education.",2/21/2003,91.0,['Comedy'],"['DreamWorks SKG', 'The Montecito Picture Company']",['United States of America'],24.70166,87055349,6.6,541,"['Luke Wilson', 'Will Ferrell', 'Vince Vaughn', 'Ellen Pompeo', 'Leah Remini', 'Elisha Cuthbert', 'Jeremy Piven', 'Juliette Lewis', 'Sarah Shahi', 'Perrey Reeves', 'Craig Kilborn', 'Ashley Jones', 'Phe Caplan', 'Seann William Scott']","['Todd Phillips', 'Todd Phillips', 'Daniel Goldberg', 'Joe Medjuck']","['sex doll', 'streaking', 'mouth to mouth resuscitation']",en,Three friends attempt to recapture their glory days by opening up a fraternity near their alma mater.,['English']
